IN FILE,AUTO ID*,PULSES,MATCH RATIO,MARGIN,Fc,Sc,Dur,Fmax,Fmin,Fk,Tk,Tc,S1,BWDth,PkDur,COMP ID,Result
TADBRA_20200226_183819.wav,NoID,42.0,0.0,0.0,23.103,11.53,7.249,24.793000000000003,22.633000000000003,23.459,2.431,5.093999999999999,30.99,2.16,36.73610153124568,TADBRA,False
TADBRA_20200226_183955.wav,NoID,49.0,0.0,0.0,26.476,11.75,5.653,28.008000000000003,25.969,26.871,2.032,4.288,16.56,2.0390000000000015,39.90801344418893,TADBRA,False
TADBRA_20200226_184258.wav,NoID,36.0,0.0,0.0,25.033,8.63,7.374,27.125999999999998,24.564,25.44,2.6010000000000004,5.962000000000001,54.57,2.5619999999999976,45.579061567670195,TADBRA,False
TADBRA_20200226_185826.wav,NoID,108.0,0.0,0.0,24.804000000000002,9.92,8.84,27.646,24.326,25.545,3.4139999999999997,7.151,34.13,3.3200000000000003,42.2737556561086,TADBRA,False
TADBRA_20200226_185704.wav,NoID,84.0,0.0,0.0,25.123,16.66,8.662,29.241999999999997,24.801,26.033,3.608,7.655,71.89,4.440999999999999,46.72131147540984,TADBRA,False
TADBRA_20200226_185943.wav,NoID,70.0,0.0,0.0,23.465999999999998,10.74,8.215,25.647,23.086,23.993000000000002,3.7680000000000002,6.704,41.14,2.561,35.73950091296408,TADBRA,False
TADBRA_20200226_185959.wav,NoID,95.0,0.0,0.0,24.609,11.32,7.297999999999999,26.333000000000002,24.205,25.180999999999997,2.366,5.744,46.34,2.1280000000000037,46.28665387777474,TADBRA,False
LASCIN_20200227_193737.wav,NoID,15.0,0.0,0.0,25.546999999999997,6.6,7.093999999999999,30.625999999999998,24.58,26.326999999999998,3.593,5.527,54.2,6.045999999999999,27.26247533126586,LASCIN,False
LASCIN_20200227_193320.wav,NoID,10.0,0.0,0.0,23.875999999999998,7.06,4.927,25.508000000000003,23.456999999999997,24.168000000000003,2.614,4.047,31.06,2.0510000000000055,29.08463568094175,LASCIN,False
LASCIN_20200227_200734.wav,NoID,8.0,0.0,0.0,23.974,9.92,4.774,25.322,23.660999999999998,24.271,2.376,3.659,49.02,1.6610000000000014,26.874738165060748,LASCIN,False
LASNOC_20200227_195854.wav,NoID,22.0,0.0,0.0,26.776999999999997,3.26,4.931,27.346,26.384,26.894000000000002,1.587,3.4189999999999996,-67.01,0.9619999999999997,37.15270736158993,LASNOC,False
LASCIN_20200227_195139.wav,NoID,22.0,0.0,0.0,24.159000000000002,13.18,8.708,26.961,23.651999999999997,24.634,5.414,7.353,0.77,3.309000000000001,22.266881028938908,LASCIN,False
LASNOC_20200227_200001.wav,NoID,53.0,0.0,0.0,26.899,5.16,4.309,27.799,26.41,27.088,1.795,3.21,56.56,1.3889999999999993,32.83824553260617,LASNOC,False
LASNOC_20200227_200217.wav,NoID,54.0,0.0,0.0,27.74,7.97,5.806,28.899,27.159000000000002,28.002,2.29,3.926,2.6,1.7399999999999984,28.177747158112297,LASNOC,False
NoID_20200227_192755.wav,NoID,4.0,0.0,0.0,22.915,3.44,6.023,23.467,22.534000000000002,22.999000000000002,1.7409999999999999,3.372,-0.87,0.9329999999999963,27.0795284741823,NoID,True
NoID_20200227_193241.wav,NoID,10.0,0.0,0.0,24.500999999999998,0.94,3.344,25.555999999999997,24.009,24.605,1.262,2.515,93.74,1.546999999999997,37.47009569377991,NoID,True
NoID_20200227_193356.wav,NoID,14.0,0.0,0.0,23.898000000000003,17.97,4.113,25.548000000000002,23.463,24.565,1.311,3.227,2.73,2.085000000000001,46.584001945052265,NoID,True
NoID_20200227_193518.wav,NoID,14.0,0.0,0.0,26.118000000000002,12.04,4.775,29.698,25.279,26.603,2.312,3.7760000000000002,34.45,4.4190000000000005,30.65968586387435,NoID,True
NoID_20200227_193820.wav,NoID,23.0,0.0,0.0,25.776999999999997,2.3,7.303,26.565,24.998,25.939,2.5810000000000004,4.119,-21.38,1.5670000000000002,21.05983842256606,NoID,True
NoID_20200227_193636.wav,NoID,50.0,0.0,0.0,25.983,18.48,4.084,28.169,25.101999999999997,26.435,1.881,2.966,49.56,3.0670000000000037,26.567091087169448,NoID,True
NoID_20200227_194004.wav,NoID,2.0,0.0,0.0,29.189,15.27,3.477,30.469,28.815,29.621,1.364,2.806,31.33,1.654,41.47253379350014,NoID,True
NoID_20200227_194202.wav,NoID,17.0,0.0,0.0,25.885,21.59,4.696000000000001,28.566999999999997,25.474,26.443,2.673,3.947,63.61,3.0929999999999964,27.129471890971036,NoID,True
NoID_20200227_194611.wav,NoID,8.0,0.0,0.0,21.647,8.06,8.227,22.912,21.359,21.976999999999997,4.979,6.619,-21.45,1.5529999999999973,19.934362465054086,NoID,True
NoID_20200227_194843.wav,NoID,5.0,0.0,0.0,24.98,9.43,3.866,26.524,24.627,25.741999999999997,1.61,3.355,84.14,1.897000000000002,45.137092602172785,NoID,True
NoID_20200227_194758.wav,NoID,27.0,0.0,0.0,26.337,16.61,4.9430000000000005,29.009,25.601999999999997,26.629,3.0039999999999996,3.932,86.82,3.4070000000000036,18.77402387214243,NoID,True
NoID_20200227_194617.wav,NoID,59.0,0.0,0.0,21.513,13.53,5.652,23.773000000000003,20.971999999999998,21.892,2.9530000000000003,4.4510000000000005,37.11,2.8010000000000055,26.50389242745931,NoID,True
NoID_20200227_195436.wav,NoID,11.0,0.0,0.0,25.574,6.46,4.9910000000000005,26.660999999999998,25.197,25.805999999999997,1.896,3.515,41.28,1.4639999999999986,32.43838910038069,NoID,True
NoID_20200227_195018.wav,NoID,13.0,0.0,0.0,24.971,11.96,7.506,28.206999999999997,24.13,25.293000000000003,4.515,5.782,70.64,4.076999999999998,16.87982946975753,NoID,True
NoID_20200227_195107.wav,NoID,40.0,0.0,0.0,27.324,16.28,6.246,30.736,26.854,27.848000000000003,3.8169999999999997,5.3420000000000005,73.66,3.8820000000000014,24.41562600064042,NoID,True
NoID_20200227_195123.wav,NoID,40.0,0.0,0.0,26.529,12.68,8.24,30.013,26.1,27.076,4.729,7.025,59.73,3.9130000000000003,27.864077669902915,NoID,True
NoID_20200227_195449.wav,NoID,16.0,0.0,0.0,26.965,16.24,3.852,28.215,26.464000000000002,27.303,1.659,2.6189999999999998,28.58,1.7509999999999977,24.9221183800623,NoID,True
NoID_20200227_195823.wav,NoID,31.0,0.0,0.0,26.694000000000003,3.37,5.334,27.781999999999996,26.044,26.768,2.2569999999999997,3.535,20.04,1.737999999999996,23.95950506186728,NoID,True
NoID_20200227_195945.wav,NoID,50.0,0.0,0.0,28.269000000000002,2.93,4.973,29.581,27.644000000000002,28.46,2.134,3.8,47.9,1.9369999999999976,33.500904886386486,NoID,True
NoID_20200227_200158.wav,NoID,47.0,0.0,0.0,28.22,1.2,5.591,29.458000000000002,27.67,28.388,2.479,4.06,3.43,1.7880000000000003,28.27758898229296,NoID,True
NoID_20200227_200233.wav,NoID,77.0,0.0,0.0,27.991999999999997,4.03,6.817,29.703000000000003,27.43,28.325,2.594,5.0489999999999995,23.83,2.2730000000000032,36.01290890421006,NoID,True
NoID_20200227_201041.wav,NoID,115.0,0.0,0.0,31.079,32.38,5.507000000000001,38.033,29.765,32.129,3.179,4.359,112.21,8.268,21.427274378064283,NoID,True
NoID_20200227_201202.wav,NoID,16.0,0.0,0.0,28.944000000000003,-2.06,4.692,31.748,27.974,28.941999999999997,2.407,4.124,117.08,3.774000000000001,36.59420289855071,NoID,True
NoID_20200227_201056.wav,NoID,85.0,0.0,0.0,30.375999999999998,14.77,5.351,36.988,29.319000000000003,30.889,3.04,4.1080000000000005,102.59,7.668999999999997,19.9588861894973,NoID,True
NoID_20200227_201143.wav,NoID,24.0,0.0,0.0,29.945999999999998,21.66,5.135,36.295,29.208000000000002,30.569000000000003,3.174,4.296,158.51,7.087,21.85004868549173,NoID,True
TADBRA_20200227_193620.wav,NoID,27.0,0.0,0.0,24.991999999999997,14.1,5.1770000000000005,27.572,24.281999999999996,25.545,2.359,3.935,75.61,3.2900000000000027,30.442341124203203,TADBRA,False
TADBRA_20200227_193534.wav,NoID,48.0,0.0,0.0,25.956,7.68,4.177,28.276,25.163,26.248,2.025,3.1239999999999997,119.26,3.1129999999999995,26.31074934163275,TADBRA,False
TADBRA_20200227_195251.wav,NoID,35.0,0.0,0.0,25.56,28.64,6.303999999999999,28.915,24.688000000000002,26.228,3.2089999999999996,4.9510000000000005,52.07,4.226999999999997,27.633248730964482,TADBRA,False
TADBRA_20200227_195519.wav,NoID,22.0,0.0,0.0,26.557,7.92,5.755,27.781,26.061999999999998,26.861,2.818,4.953,-40.15,1.7190000000000012,37.0981754995656,TADBRA,False
TADBRA_20200227_200307.wav,NoID,36.0,0.0,0.0,28.534000000000002,9.76,5.62,29.648000000000003,27.916,28.776999999999997,2.218,4.033,52.23,1.7320000000000029,32.29537366548043,TADBRA,False
TADBRA_20200227_200939.wav,NoID,12.0,0.0,0.0,29.426,18.18,6.605,31.031,29.046,29.926,2.786,4.999,66.49,1.9849999999999994,33.50492051476154,TADBRA,False
TADBRA_20200227_201226.wav,NoID,14.0,0.0,0.0,25.613000000000003,24.71,4.8069999999999995,27.796,24.816,26.164,1.8869999999999998,3.24,99.14,2.9800000000000004,28.14645308924486,TADBRA,False
LASCIN_20200301_191240.wav,NoID,45.0,0.0,0.0,28.535,26.26,6.605,32.836999999999996,27.663,29.428,3.64,5.209,59.14,5.173999999999996,23.754731264193786,LASCIN,False
NoID_20200301_184341.wav,NoID,3.0,0.0,0.0,19.385,-5.48,3.947,19.59,19.075,19.34,1.147,2.6860000000000004,-82.54,0.5150000000000006,38.99163921966051,NoID,True
NoID_20200301_191228.wav,NoID,32.0,0.0,0.0,26.491999999999997,20.03,6.5120000000000005,30.858,26.029,27.198,3.681,5.399,92.82,4.829000000000001,26.38206388206388,NoID,True
NoID_20200301_190738.wav,NoID,10.0,0.0,0.0,24.279,17.84,3.667,25.17,24.090999999999998,24.691999999999997,1.403,2.7880000000000003,-10.62,1.0790000000000042,37.76929370057268,NoID,True
NoID_20200301_191509.wav,NoID,25.0,0.0,0.0,32.509,15.87,7.2829999999999995,38.695,32.135,33.356,3.975,6.375,187.61,6.560000000000002,32.95345324728821,NoID,True
NoID_20200301_192600.wav,NoID,6.0,0.0,0.0,26.263,25.69,7.906000000000001,30.531999999999996,25.361,26.983,4.444,6.05,159.26,5.170999999999996,20.3136858082469,NoID,True
NoID_20200301_192616.wav,NoID,37.0,0.0,0.0,26.676,12.75,8.089,31.313000000000002,25.316,27.320999999999998,4.126,6.016,155.78,5.997000000000003,23.36506366670787,NoID,True
NoID_20200301_192631.wav,NoID,72.0,0.0,0.0,26.115,33.46,7.7010000000000005,31.125999999999998,24.494,27.325,3.613,5.8020000000000005,157.35,6.631999999999998,28.424879885729133,NoID,True
EPTFUS_20191020_183618.wav,NoID,3.0,0.0,0.0,29.785999999999998,1.48,3.44,32.562,29.006,30.039,1.865,2.659,143.33,3.5559999999999974,23.081395348837205,EPTFUS,False
EPTFUS_20191020_183645.wav,NoID,14.0,0.0,0.0,28.445999999999998,8.06,5.487,33.016999999999996,27.979,28.824,3.635,4.948,96.32,5.037999999999997,23.92928740659742,EPTFUS,False
EPTFUS_20191020_183854.wav,NoID,5.0,0.0,0.0,27.941,6.26,6.2860000000000005,32.887,27.331,28.188000000000002,4.294,5.398,62.37,5.556000000000001,17.56283805281578,EPTFUS,False
TADBRA_20200301_191343.wav,NoID,138.0,0.0,0.0,31.706,43.38,7.689,45.456,30.018,33.641,4.327,6.638,237.13,15.438000000000002,30.055924047340355,TADBRA,False
EPTFUS_20191020_184101.wav,NoID,16.0,0.0,0.0,27.649,7.36,5.796,31.689,27.116,27.951999999999998,3.888,5.084,135.87,4.573,20.63492063492063,EPTFUS,False
EPTFUS_20191020_184537.wav,NoID,12.0,0.0,0.0,28.933000000000003,10.33,4.995,32.766,28.313000000000002,29.353,3.105,4.1419999999999995,138.41,4.452999999999996,20.76076076076075,EPTFUS,False
TADBRA_20200301_191400.wav,NoID,158.0,0.0,0.0,33.824,40.07,6.901,47.248000000000005,31.962,35.696,3.57,5.775,317.15,15.286000000000005,31.951891030285474,TADBRA,False
LASNOC_20191020_183531.wav,NoID,9.0,0.0,0.0,26.381,28.06,5.946000000000001,29.447,25.855999999999998,26.962,3.0580000000000003,4.409,46.7,3.591000000000001,22.721157080390167,LASNOC,False
LASNOC_20191020_183602.wav,NoID,22.0,0.0,0.0,28.01,14.26,5.886,31.024,27.425,28.346999999999998,3.675,4.796,64.68,3.599,19.045191980971804,LASNOC,False
LASNOC_20191020_183747.wav,NoID,17.0,0.0,0.0,28.375999999999998,21.81,5.3020000000000005,32.282,27.963,28.861,3.486,4.595,88.57,4.3189999999999955,20.916635231987918,LASNOC,False
LASNOC_20191020_183917.wav,NoID,14.0,0.0,0.0,27.531999999999996,15.55,5.657,31.296999999999997,27.092,27.901999999999997,3.738,4.906000000000001,138.25,4.204999999999998,20.646986035000893,LASNOC,False
LASNOC_20191020_183711.wav,NoID,29.0,0.0,0.0,28.901,23.28,5.611000000000001,33.626,28.374000000000002,29.553,3.6489999999999996,4.736000000000001,124.58,5.251999999999995,19.37266084476922,LASNOC,False
LASXAN_20191020_184222.wav,NoID,9.0,0.0,0.0,31.146,13.26,5.33,35.486,30.334,31.566999999999997,3.363,4.338,142.8,5.1519999999999975,18.292682926829272,LASXAN,False
LASXAN_20191020_184242.wav,NoID,8.0,0.0,0.0,32.0,19.66,4.02,36.824,31.491,32.615,2.5639999999999996,3.6639999999999997,125.77,5.332999999999998,27.363184079601993,LASXAN,False
PARHES_20191020_181138.wav,NoID,14.0,0.0,0.0,47.169,20.31,4.939,54.713,46.492,49.437,1.85,4.442,273.87,8.221000000000004,52.48025916177363,PARHES,False
TADBRA_20191020_183547.wav,NoID,7.0,0.0,0.0,28.971999999999998,18.86,4.187,32.111,28.308000000000003,29.596,2.0380000000000003,3.3139999999999996,19.79,3.8029999999999937,30.475280630523034,TADBRA,False
TADBRA_20191020_184732.wav,NoID,12.0,0.0,0.0,28.506,-2.78,7.494,34.111999999999995,27.656,28.589000000000002,5.33,6.452999999999999,66.75,6.455999999999996,14.98532159060581,TADBRA,False
TADBRA_20191020_184302.wav,NoID,3.0,0.0,0.0,26.075,8.87,7.221,30.793000000000003,25.726999999999997,26.266,4.284,5.196000000000001,178.2,5.066000000000006,12.629829663481523,TADBRA,False
TADBRA_20191020_184711.wav,NoID,42.0,0.0,0.0,29.055999999999997,15.91,4.505,31.629,27.319000000000003,29.54,1.964,3.011,-22.78,4.309999999999999,23.24084350721421,TADBRA,False
TADBRA_20191020_184820.wav,NoID,17.0,0.0,0.0,28.969,39.58,5.446000000000001,33.391,28.572,29.886999999999997,3.387,4.762,127.57,4.818999999999999,25.247888358428195,TADBRA,False
TADBRA_20191020_184852.wav,NoID,14.0,0.0,0.0,29.491999999999997,33.48,6.278,36.795,29.035,30.404,4.505,5.849,123.88,7.760000000000002,21.408091748964644,TADBRA,False
PARHES_20191027_184248.wav,NoID,17.0,0.0,0.0,44.111999999999995,42.56,5.205,47.295,43.165,44.827,2.792,4.061,304.97,4.130000000000003,24.38040345821326,PARHES,False
TADBRA_20191027_183916.wav,NoID,14.0,0.0,0.0,32.561,3.45,7.397,33.411,31.456,32.701,4.4430000000000005,5.808,-101.65,1.9550000000000018,18.45342706502635,TADBRA,False
LASBLO_20191102_185215.wav,NoID,48.0,0.0,0.0,49.028,12.09,4.22,55.503,48.071999999999996,49.873999999999995,2.198,3.512,287.17,7.4310000000000045,31.137440758293845,LASBLO,False
LASCIN_20191102_184812.wav,NoID,6.0,0.0,0.0,33.171,-5.53,6.141,33.691,32.497,32.936,3.273,5.107,148.74,1.1940000000000026,29.864842859469142,LASCIN,False
LASCIN_20191102_184745.wav,NoID,23.0,0.0,0.0,26.176,1.64,4.2989999999999995,26.553,25.787,26.17,1.5130000000000001,3.3369999999999997,-57.88,0.7660000000000018,42.42847173761339,LASCIN,False
EUMUND_20191116_190921.wav,NoID,5.0,0.0,0.0,19.588,1.8,4.296,19.85,19.249000000000002,19.539,1.672,3.07,23.69,0.6009999999999991,32.541899441340775,EUMUND,False
EUMUND_20191116_185826.wav,NoID,5.0,0.0,0.0,26.006,-22.38,8.072000000000001,26.484,25.433000000000003,25.859,5.732,7.149,163.65,1.0509999999999984,17.554509415262633,EUMUND,False
LASBLO_20191116_192211.wav,NoID,5.0,0.0,0.0,42.227,14.89,4.154,43.004,40.772,42.435,1.972,3.0839999999999996,-70.17,2.2319999999999993,26.769378911892144,LASBLO,False
EUMUND_20191116_193819.wav,NoID,3.0,0.0,0.0,22.02,3.19,6.0,22.445999999999998,21.91,22.045,0.7,5.28,78.87,0.5359999999999978,76.33333333333333,EUMUND,False
EUMUND_20191116_193749.wav,NoID,4.0,0.0,0.0,18.163,4.17,2.9760000000000004,18.359,17.962,18.180999999999997,0.847,1.8419999999999999,-74.12,0.397000000000002,33.434139784946225,EUMUND,False
LASCIN_20191116_192703.wav,NoID,5.0,0.0,0.0,23.813000000000002,-1.97,3.819,24.229,23.496,23.858,1.331,2.5810000000000004,80.79,0.7330000000000005,32.73108143493062,LASCIN,False
LASCIN_20191116_190441.wav,NoID,4.0,0.0,0.0,28.930999999999997,24.03,4.044,29.615,28.256999999999998,29.204,1.745,2.6069999999999998,-228.58,1.3580000000000005,21.315529179030655,LASCIN,False
TADBRA_20191116_185841.wav,NoID,6.0,0.0,0.0,24.523000000000003,-5.15,4.369,25.011999999999997,24.089000000000002,24.401,2.155,3.5460000000000003,55.43,0.9229999999999947,31.8379491874571,TADBRA,False
EUMPER_20200119_174655.wav,NoID,2.0,0.0,0.0,16.767,8.76,3.363,17.011,16.68,16.892,1.173,3.136,-17.71,0.3309999999999995,58.37050252750521,EUMPER,False
EUMUND_20200119_174619.wav,NoID,2.0,0.0,0.0,14.429,7.69,4.311,14.642000000000001,14.222999999999999,14.505999999999998,1.525,2.218,13.33,0.41900000000000226,16.07515657620042,EUMUND,False
EUMUND_20200119_181145.wav,NoID,5.0,0.0,0.0,24.871,32.98,2.721,25.508000000000003,24.791999999999998,25.186,0.44299999999999995,1.137,48.75,0.7160000000000046,25.505328923190007,EUMUND,False
EUMUND_20200119_183924.wav,NoID,17.0,0.0,0.0,18.865,20.11,7.78,21.927,18.64,19.391,4.657,6.973,32.41,3.286999999999999,29.768637532133674,EUMUND,False
LASCIN_20200119_174847.wav,NoID,3.0,0.0,0.0,23.021,5.82,5.497999999999999,23.366999999999997,22.772,23.12,2.792,3.903,-7.63,0.5949999999999989,20.207348126591494,LASCIN,False
LASCIN_20200119_184351.wav,NoID,8.0,0.0,0.0,24.521,32.2,4.203,27.355,23.385,25.375,1.5490000000000002,3.343,194.99,3.969999999999999,42.68379728765167,LASCIN,False
LASCIN_20200119_174832.wav,NoID,15.0,0.0,0.0,24.77,3.6,5.079,25.166,24.246,24.776,2.053,3.656,-35.82,0.9200000000000017,31.56133097066352,LASCIN,False
LASNOC_20200119_174452.wav,NoID,3.0,0.0,0.0,22.971,-3.11,3.281,23.236,22.558000000000003,22.912,1.554,2.8,63.49,0.6779999999999973,37.9762267601341,LASNOC,False
LASCIN_20200119_183844.wav,NoID,22.0,0.0,0.0,24.24,27.7,9.306000000000001,29.764,23.699,25.674,5.26,8.06,63.25,6.064999999999998,30.088115194498176,LASCIN,False
LASXAN_20200119_181201.wav,NoID,7.0,0.0,0.0,31.397,-40.02,5.725,31.941,30.497,30.983,2.937,3.991,-133.74,1.443999999999999,18.410480349344986,LASXAN,False
LASXAN_20200119_175708.wav,NoID,2.0,0.0,0.0,29.214000000000002,9.83,3.26,29.811,28.974,29.649,0.679,2.6719999999999997,46.53,0.8369999999999997,61.134969325153364,LASXAN,False
NoID_20200119_175349.wav,NoID,2.0,0.0,0.0,18.917,11.23,5.4510000000000005,19.195999999999998,18.76,19.073,1.886,2.943,-51.83,0.4359999999999964,19.39093744267107,NoID,True
NoID_20200119_175405.wav,NoID,3.0,0.0,0.0,18.722,-4.4,8.271,18.947,18.548,18.649,2.557,5.627000000000001,-17.11,0.3990000000000009,37.117639946802086,NoID,True
TADBRA_20200119_175155.wav,NoID,6.0,0.0,0.0,24.006,-12.0,6.317,24.338,23.529,23.935,1.3940000000000001,5.598,-17.56,0.809000000000001,66.55057780592053,TADBRA,False
TADBRA_20200119_175028.wav,NoID,4.0,0.0,0.0,31.314,-3.32,2.36,31.883000000000003,30.607,31.307,0.9129999999999999,1.781,-247.31,1.2760000000000034,36.779661016949156,TADBRA,False
EUMUND_20200126_180604.wav,NoID,18.0,0.0,0.0,20.986,8.83,5.066,21.486,20.767,21.176,0.982,3.136,6.28,0.7190000000000012,42.51875246742993,EUMUND,False
LASCIN_20200126_175324.wav,NoID,5.0,0.0,0.0,17.243,-4.24,4.011,17.317,16.96,17.154,1.683,3.5869999999999997,2.73,0.3569999999999993,47.46945898778358,LASCIN,False
LASCIN_20200126_180053.wav,NoID,9.0,0.0,0.0,22.250999999999998,-15.01,5.356,22.502,21.853,21.984,1.845,4.798,-38.3,0.6489999999999974,55.134428678118006,LASCIN,False
LASCIN_20200126_181404.wav,NoID,5.0,0.0,0.0,22.721999999999998,11.36,4.738,23.095,22.465,22.86,1.5290000000000001,3.173,-4.97,0.629999999999999,34.69818488813845,LASCIN,False
NoID_20200126_184924.wav,NoID,7.0,0.0,0.0,34.811,29.45,4.088,35.924,34.211,35.077,1.629,2.782,-51.72,1.713000000000001,28.20450097847358,NoID,True
EUMUND_20200223_185758.wav,NoID,9.0,0.0,0.0,21.147,8.94,4.2860000000000005,21.63,20.862,21.302,1.954,3.3110000000000004,-10.15,0.7680000000000007,31.661222585161,EUMUND,False
EUMUND_20200223_190019.wav,NoID,5.0,0.0,0.0,21.456999999999997,-18.19,3.503,21.785999999999998,20.875,21.238000000000003,1.0190000000000001,2.031,12.83,0.9109999999999978,28.889523265772194,EUMUND,False
LASCIN_20200223_182248.wav,NoID,6.0,0.0,0.0,22.976999999999997,-6.17,4.57,23.303,22.654,22.964000000000002,2.673,3.6460000000000004,-30.92,0.6490000000000009,21.2910284463895,LASCIN,False
LASNOC_20200223_183428.wav,NoID,3.0,0.0,0.0,21.605999999999998,0.03,7.402,22.061,21.326999999999998,21.711,3.733,5.979,-117.01,0.7340000000000018,30.3431504998649,LASNOC,False
NYCMAC_20200223_190217.wav,NoID,10.0,0.0,0.0,15.115,1.82,6.287999999999999,15.261,14.946,15.16,1.105,4.305,-9.44,0.3149999999999995,50.89058524173028,NYCMAC,False
NoID_20200223_185826.wav,NoID,3.0,0.0,0.0,20.379,30.62,3.053,20.989,20.2,20.59,1.304,2.233,-44.26,0.7890000000000015,30.42908614477563,NoID,True
NoID_20200223_185841.wav,NoID,4.0,0.0,0.0,21.293000000000003,9.19,3.8339999999999996,21.741,21.068,21.448,1.8219999999999998,3.0860000000000003,39.33,0.6729999999999983,32.968179447052705,NoID,True
NoID_20200223_185933.wav,NoID,4.0,0.0,0.0,19.442,-10.99,2.7969999999999997,19.755,19.085,19.319000000000003,1.235,2.469,-6.05,0.6699999999999982,44.1186986056489,NoID,True
NoID_20200223_190000.wav,NoID,5.0,0.0,0.0,21.500999999999998,-15.22,2.88,21.693,20.999000000000002,21.336,1.3459999999999999,2.281,-74.86,0.6939999999999991,32.46527777777779,NoID,True
PARHES_20200223_184443.wav,NoID,31.0,0.0,0.0,45.148,-6.38,3.846,49.876000000000005,44.055,45.537,1.745,2.892,173.82,5.821000000000005,29.823192927717102,PARHES,False
LASCIN_20200229_195126.wav,NoID,10.0,0.0,0.0,17.381,6.75,7.29,17.998,17.177,17.535,4.156000000000001,5.8870000000000005,43.79,0.8210000000000015,23.744855967078188,LASCIN,False
NoID_20200229_195040.wav,NoID,12.0,0.0,0.0,18.358,4.58,5.403,19.180999999999997,18.199,18.59,2.5069999999999997,4.769,77.02,0.9819999999999958,41.865630205441434,NoID,True
PARHES_20200229_195903.wav,NoID,7.0,0.0,0.0,45.388999999999996,41.55,3.1839999999999997,51.141000000000005,44.986999999999995,47.443000000000005,1.157,2.81,197.44,6.154000000000011,51.91582914572865,PARHES,False
EPTFUS_20200301_193045.wav,NoID,21.0,0.0,0.0,28.142,20.63,6.57,33.772,27.513,28.772,4.287,5.754,173.3,6.258999999999997,22.328767123287665,EPTFUS,False
PARHES_20200229_201531.wav,NoID,25.0,0.0,0.0,43.723,25.87,4.355,50.66,43.184,45.4,1.435,3.536,307.16,7.475999999999999,48.24339839265212,PARHES,False
LASNOC_20200301_192456.wav,NoID,104.0,0.0,0.0,27.053,19.82,6.757999999999999,32.018,26.421,27.656,4.192,5.664,148.3,5.597000000000001,21.78159218703758,LASNOC,False
NoID_20200301_191302.wav,NoID,8.0,0.0,0.0,23.835,10.28,5.111000000000001,25.928,23.561999999999998,24.095,2.924,4.471,54.27,2.366000000000003,30.26804930541968,NoID,True
NoID_20200301_191309.wav,NoID,26.0,0.0,0.0,26.958000000000002,14.53,6.507999999999999,31.116999999999997,26.461,27.633000000000003,3.536,5.516,93.03,4.655999999999999,30.424093423478798,NoID,True
NoID_20200301_191700.wav,NoID,28.0,0.0,0.0,31.230999999999998,8.33,7.105,33.945,30.721,31.773000000000003,3.597,5.85,63.79,3.224,31.710063335679095,NoID,True
NoID_20200301_192704.wav,NoID,16.0,0.0,0.0,21.825,17.22,9.027999999999999,26.037,21.335,22.529,5.595,7.952000000000001,84.58,4.701999999999998,26.107665042091288,NoID,True
NoID_20200301_192557.wav,NoID,25.0,0.0,0.0,27.974,7.29,7.126,30.755,27.586,28.322,4.316,5.9510000000000005,88.74,3.1690000000000005,22.944148189727766,NoID,True
NoID_20200301_192755.wav,NoID,24.0,0.0,0.0,25.201999999999998,4.5,6.862,26.197,24.894000000000002,25.42,2.369,5.716,31.52,1.3029999999999973,48.77586709414165,NoID,True
NoID_20200301_193516.wav,NoID,210.0,0.0,0.0,33.225,34.96,5.314,40.022,32.172,34.907,2.85,4.388,176.54,7.850000000000001,28.942416258938646,NoID,True
TADBRA_20200301_191441.wav,NoID,76.0,0.0,0.0,29.166999999999998,18.18,7.768,33.900999999999996,28.435,29.95,4.784,6.649,115.99,5.4659999999999975,24.008753861997945,TADBRA,False
TADBRA_20200301_191543.wav,NoID,119.0,0.0,0.0,29.924,22.77,8.54,36.111999999999995,28.945999999999998,31.086,4.533,7.428,96.32,7.165999999999997,33.89929742388759,TADBRA,False
TADBRA_20200301_192541.wav,NoID,88.0,0.0,0.0,28.511,18.55,7.114,31.775,27.559,29.043000000000003,3.971,5.649,96.5,4.2159999999999975,23.587292662355917,TADBRA,False
EPTFUS_20200309_223514.wav,NoID,7.0,0.0,0.0,26.295,31.04,4.861000000000001,29.975,26.114,27.101999999999997,3.016,4.423,104.3,3.8610000000000007,28.944661592264964,EPTFUS,False
TADBRA_20200301_193501.wav,NoID,212.0,0.0,0.0,30.989,32.54,5.652,37.394,29.955,32.294000000000004,3.111,4.564,154.21,7.439,25.707714083510258,TADBRA,False
LASCIN_20200309_230639.wav,NoID,13.0,0.0,0.0,25.465999999999998,19.28,5.414,26.881999999999998,25.116,25.97,2.202,3.9560000000000004,18.71,1.7659999999999982,32.39748799408941,LASCIN,False
LASCIN_20200309_225733.wav,NoID,26.0,0.0,0.0,24.180999999999997,14.8,7.65,26.930999999999997,23.739,24.551,4.64,6.2620000000000005,97.38,3.1919999999999966,21.202614379084977,LASCIN,False
LASNOC_20200309_225453.wav,NoID,41.0,0.0,0.0,45.409,29.12,4.691,62.6,40.602,46.59,1.899,2.846,314.28,21.998000000000005,20.187593263696442,LASNOC,False
LASNOC_20200309_231207.wav,NoID,7.0,0.0,0.0,28.014,3.37,6.062,30.076,27.622,28.291,3.97,5.711,89.8,2.4540000000000006,28.719894424282415,LASNOC,False
